 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 2.96000000e-14  8.00000000e-01  8.00000000e-01  5.30816315e-01  5.30816315e-01  5.30816315e-01  5.30816315e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02597594e-01 
 5.92000000e-14  8.00000000e-01  8.00000000e-01  5.30691656e-01  5.30691656e-01  5.30691656e-01  5.30691656e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.03475586e-01 
 1.18400000e-13  8.00000000e-01  8.00000000e-01  5.29619582e-01  5.29619582e-01  5.29619582e-01  5.29619582e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02800057e-01 
 2.36800000e-13  8.00000000e-01  8.00000000e-01  5.27406400e-01  5.27406400e-01  5.27406400e-01  5.27406400e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.01256103e-01 
 4.73600000e-13  8.00000000e-01  8.00000000e-01  5.22781315e-01  5.22781315e-01  5.22781315e-01  5.22781315e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.98698980e-01 
 9.47200000e-13  8.00000000e-01  8.00000000e-01  5.12954608e-01  5.12954608e-01  5.12954608e-01  5.12954608e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.94184329e-01 
 1.89440000e-12  8.00000000e-01  8.00000000e-01  4.92769515e-01  4.92769515e-01  4.92769515e-01  4.92769515e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.87611089e-01 
 2.96000000e-12  8.00000000e-01  8.00000000e-01  4.71293089e-01  4.71293089e-01  4.71293089e-01  4.71293089e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.81929727e-01 
 3.14944000e-12  8.00000000e-01  8.00000000e-01  4.67764616e-01  4.67764616e-01  4.67764616e-01  4.67764616e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.81077400e-01 
 3.52832000e-12  8.00000000e-01  8.00000000e-01  4.60855467e-01  4.60855467e-01  4.60855467e-01  4.60855467e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.79284734e-01 
 4.28608000e-12  8.00000000e-01  8.00000000e-01  4.47878175e-01  4.47878175e-01  4.47878175e-01  4.47878175e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75327363e-01 
 5.80160000e-12  8.00000000e-01  8.00000000e-01  4.24447887e-01  4.24447887e-01  4.24447887e-01  4.24447887e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.62774433e-01 
