 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 1.00000000e-13  8.00000000e-01  8.00000000e-01  5.29812556e-01  5.29812556e-01  5.29812556e-01  5.29812556e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02621004e-01 
 2.00000000e-13  8.00000000e-01  8.00000000e-01  5.28062457e-01  5.28062457e-01  5.28062457e-01  5.28062457e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.01795006e-01 
 4.00000000e-13  8.00000000e-01  8.00000000e-01  5.24219129e-01  5.24219129e-01  5.24219129e-01  5.24219129e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.99493352e-01 
 8.00000000e-13  8.00000000e-01  8.00000000e-01  5.16062498e-01  5.16062498e-01  5.16062498e-01  5.16062498e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.95525386e-01 
 1.60000000e-12  8.00000000e-01  8.00000000e-01  4.99020682e-01  4.99020682e-01  4.99020682e-01  4.99020682e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89427904e-01 
 3.20000000e-12  8.00000000e-01  8.00000000e-01  4.66797149e-01  4.66797149e-01  4.66797149e-01  4.66797149e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.80527480e-01 
 6.40000000e-12  8.00000000e-01  8.00000000e-01  4.14647512e-01  4.14647512e-01  4.14647512e-01  4.14647512e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.53986776e-01 
 1.00000000e-11  8.00000000e-01  8.00000000e-01  3.63306303e-01  3.63306303e-01  3.63306303e-01  3.63306303e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.83955841e-01 
 1.06400000e-11  8.00000000e-01  8.00000000e-01  3.53296942e-01  3.53296942e-01  3.53296942e-01  3.53296942e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65589103e-01 
 1.19200000e-11  8.00000000e-01  8.00000000e-01  3.31588138e-01  3.31588138e-01  3.31588138e-01  3.31588138e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.27147571e-01 
 1.44800000e-11  8.00000000e-01  8.00000000e-01  2.73394593e-01  2.73394593e-01  2.73394593e-01  2.73394593e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44651788e-01 
 1.96000000e-11  8.00000000e-01  8.00000000e-01  1.20328254e-01  1.20328254e-01  1.20328254e-01  1.20328254e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.86614774e-02 
 2.96000000e-11  8.00000000e-01  8.00000000e-01 -1.44583558e-02 -1.44583558e-02 -1.44583558e-02 -1.44583558e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.39422719e-03 
 3.96000000e-11  8.00000000e-01  8.00000000e-01  6.25929356e-03  6.25929357e-03  6.25929356e-03  6.25929356e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.50559871e-03 
 4.96000000e-11  8.00000000e-01  8.00000000e-01 -2.08589638e-03 -2.08589638e-03 -2.08589637e-03 -2.08589638e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.95426349e-03 
 5.96000000e-11  8.00000000e-01  8.00000000e-01  1.01758024e-03  1.01758023e-03  1.01758024e-03  1.01758023e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50226821e-03 
 6.96000000e-11  8.00000000e-01  8.00000000e-01 -5.68861079e-05 -5.68861082e-05 -5.68861096e-05 -5.68861063e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.93983040e-04 
 7.96000000e-11  8.00000000e-01  8.00000000e-01  8.03287166e-05  8.03287159e-05  8.03287151e-05  8.03287202e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.63945927e-04 
 8.96000000e-11  8.00000000e-01  8.00000000e-01  2.98308347e-04  2.98308348e-04  2.98308349e-04  2.98308349e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.69758027e-04 
 9.96000000e-11  8.00000000e-01  8.00000000e-01 -9.45633234e-05 -9.45633225e-05 -9.45633225e-05 -9.45633293e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.22557961e-04 
 1.09600000e-10  8.00000000e-01  8.00000000e-01  3.36241737e-04  3.36241735e-04  3.36241735e-04  3.36241737e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.61476392e-05 
 1.19600000e-10  8.00000000e-01  8.00000000e-01 -9.72181463e-05 -9.72181458e-05 -9.72181463e-05 -9.72181475e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.31292823e-05 
 1.29600000e-10  8.00000000e-01  8.00000000e-01  3.07377955e-04  3.07377958e-04  3.07377957e-04  3.07377958e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.05482448e-05 
 1.39600000e-10  8.00000000e-01  8.00000000e-01 -7.03689696e-05 -7.03689723e-05 -7.03689719e-05 -7.03689720e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.54204888e-05 
 1.49600000e-10  8.00000000e-01  8.00000000e-01  2.72177446e-04  2.72177446e-04  2.72177446e-04  2.72177446e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67668891e-05 
 1.59600000e-10  8.00000000e-01  8.00000000e-01 -4.25411928e-05 -4.25411909e-05 -4.25411925e-05 -4.25411900e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.00577198e-05 
 1.69600000e-10  8.00000000e-01  8.00000000e-01  2.41472772e-04  2.41472770e-04  2.41472772e-04  2.41472770e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.34974534e-05 
 1.79600000e-10  8.00000000e-01  8.00000000e-01 -1.86709982e-05 -1.86709980e-05 -1.86709968e-05 -1.86709982e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65637897e-05 
 1.89600000e-10  8.00000000e-01  8.00000000e-01  2.16208674e-04  2.16208675e-04  2.16208674e-04  2.16208675e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.34562217e-05 
 1.99600000e-10  8.00000000e-01  8.00000000e-01  1.04478483e-06  1.04478523e-06  1.04478520e-06  1.04478617e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.69977559e-05 
 2.09600000e-10  8.00000000e-01  8.00000000e-01  1.95589466e-04  1.95589466e-04  1.95589463e-04  1.95589464e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.14591640e-05 
 2.19600000e-10  8.00000000e-01  8.00000000e-01  1.72380975e-05  1.72380966e-05  1.72380999e-05  1.72380990e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.84194293e-05 
 2.29600000e-10  8.00000000e-01  8.00000000e-01  1.78700769e-04  1.78700770e-04  1.78700770e-04  1.78700770e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.92556876e-05 
 2.39600000e-10  8.00000000e-01  8.00000000e-01  3.05676823e-05  3.05676811e-05  3.05676802e-05  3.05676792e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.97693329e-05 
