 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 2.80000000e-14  8.00000000e-01  8.00000000e-01  5.30821753e-01  5.30821753e-01  5.30821753e-01  5.30821753e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02546226e-01 
 5.60000000e-14  8.00000000e-01  8.00000000e-01  5.30749504e-01  5.30749504e-01  5.30749504e-01  5.30749504e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.03511720e-01 
 1.12000000e-13  8.00000000e-01  8.00000000e-01  5.29737470e-01  5.29737470e-01  5.29737470e-01  5.29737470e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02885865e-01 
 2.24000000e-13  8.00000000e-01  8.00000000e-01  5.27649196e-01  5.27649196e-01  5.27649196e-01  5.27649196e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.01403829e-01 
 4.48000000e-13  8.00000000e-01  8.00000000e-01  5.23293797e-01  5.23293797e-01  5.23293797e-01  5.23293797e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.98973160e-01 
 8.96000000e-13  8.00000000e-01  8.00000000e-01  5.14039670e-01  5.14039670e-01  5.14039670e-01  5.14039670e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.94613608e-01 
 1.79200000e-12  8.00000000e-01  8.00000000e-01  4.94925520e-01  4.94925520e-01  4.94925520e-01  4.94925520e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.88237236e-01 
 2.80000000e-12  8.00000000e-01  8.00000000e-01  4.74371699e-01  4.74371699e-01  4.74371699e-01  4.74371699e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.82723349e-01 
 2.97920000e-12  8.00000000e-01  8.00000000e-01  4.70969998e-01  4.70969998e-01  4.70969998e-01  4.70969998e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.81919276e-01 
 3.33760000e-12  8.00000000e-01  8.00000000e-01  4.64300986e-01  4.64300986e-01  4.64300986e-01  4.64300986e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.80232949e-01 
 4.05440000e-12  8.00000000e-01  8.00000000e-01  4.51745680e-01  4.51745680e-01  4.51745680e-01  4.51745680e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.76665995e-01 
 5.48800000e-12  8.00000000e-01  8.00000000e-01  4.29083063e-01  4.29083063e-01  4.29083063e-01  4.29083063e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.66095593e-01 
