 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 2.60000000e-14  8.00000000e-01  8.00000000e-01  5.30824519e-01  5.30824519e-01  5.30824519e-01  5.30824519e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02470076e-01 
 5.20000000e-14  8.00000000e-01  8.00000000e-01  5.30821655e-01  5.30821655e-01  5.30821655e-01  5.30821655e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.03555688e-01 
 1.04000000e-13  8.00000000e-01  8.00000000e-01  5.29884514e-01  5.29884514e-01  5.29884514e-01  5.29884514e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.02994797e-01 
 2.08000000e-13  8.00000000e-01  8.00000000e-01  5.27951390e-01  5.27951390e-01  5.27951390e-01  5.27951390e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.01588844e-01 
 4.16000000e-13  8.00000000e-01  8.00000000e-01  5.23930765e-01  5.23930765e-01  5.23930765e-01  5.23930765e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.99321702e-01 
 8.32000000e-13  8.00000000e-01  8.00000000e-01  5.15390374e-01  5.15390374e-01  5.15390374e-01  5.15390374e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.95162924e-01 
 1.66400000e-12  8.00000000e-01  8.00000000e-01  4.97637376e-01  4.97637376e-01  4.97637376e-01  4.97637376e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89047513e-01 
 2.60000000e-12  8.00000000e-01  8.00000000e-01  4.78290759e-01  4.78290759e-01  4.78290759e-01  4.78290759e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.83726278e-01 
 2.76640000e-12  8.00000000e-01  8.00000000e-01  4.75057801e-01  4.75057801e-01  4.75057801e-01  4.75057801e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.82974145e-01 
 3.09920000e-12  8.00000000e-01  8.00000000e-01  4.68708217e-01  4.68708217e-01  4.68708217e-01  4.68708217e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.81395113e-01 
 3.76480000e-12  8.00000000e-01  8.00000000e-01  4.56709578e-01  4.56709578e-01  4.56709578e-01  4.56709578e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.78208298e-01 
 5.09600000e-12  8.00000000e-01  8.00000000e-01  4.35017657e-01  4.35017657e-01  4.35017657e-01  4.35017657e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.69666336e-01 
 7.69600000e-12  8.00000000e-01  8.00000000e-01  3.97513572e-01  3.97513572e-01  3.97513572e-01  3.97513572e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.33620086e-01 
 1.02960000e-11  8.00000000e-01  8.00000000e-01  3.60335386e-01  3.60335386e-01  3.60335386e-01  3.60335386e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.69843498e-01 
 1.28960000e-11  8.00000000e-01  8.00000000e-01  3.13930797e-01  3.13930797e-01  3.13930797e-01  3.13930797e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.88741893e-01 
 1.54960000e-11  8.00000000e-01  8.00000000e-01  2.46593882e-01  2.46593882e-01  2.46593882e-01  2.46593882e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.05318388e-01 
 1.80960000e-11  8.00000000e-01  8.00000000e-01  1.60798286e-01  1.60798286e-01  1.60798286e-01  1.60798286e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.28920944e-02 
 2.06960000e-11  8.00000000e-01  8.00000000e-01  8.04595976e-02  8.04595975e-02  8.04595975e-02  8.04595976e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.42310801e-02 
 2.32960000e-11  8.00000000e-01  8.00000000e-01  3.14960585e-02  3.14960584e-02  3.14960584e-02  3.14960585e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.71239400e-03 
 2.58960000e-11  8.00000000e-01  8.00000000e-01  1.18283313e-02  1.18283313e-02  1.18283313e-02  1.18283313e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.17824761e-03 
